model,file,dice_pixel,iou_pixel,pix_prec,pix_rec,pix_f1,dice_before,dice_loss_soft,case_gt,case_pred
U-Net++,dataset/png_images/6419_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.99999988301954,0,0
U-Net++,dataset/png_images/641_test_1_.png,0.7856000001715199,0.6469038208168643,0.9334600760456274,0.6781767955801105,0.7856000000000001,0.7856000001715199,0.3578705774675013,1,1
U-Net++,dataset/png_images/641_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999910799688,0,0
U-Net++,dataset/png_images/6420_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998987931834,0,0
U-Net++,dataset/png_images/6421_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998771484149,0,0
U-Net++,dataset/png_images/6422_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998899810716,0,0
U-Net++,dataset/png_images/6423_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999792587383,0,0
U-Net++,dataset/png_images/6424_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999908773064,0,0
U-Net++,dataset/png_images/6425_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999883462901,0,0
U-Net++,dataset/png_images/6426_train_1_.png,0.6494960808233505,0.48092868988391374,0.48903878583473864,0.9666666666666667,0.6494960806270997,0.6494960808233505,0.4171813776073584,1,1
U-Net++,dataset/png_images/6427_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999009898134,0,0
U-Net++,dataset/png_images/6428_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999864814483,0,0
U-Net++,dataset/png_images/6429_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999826396464,0,0
U-Net++,dataset/png_images/642_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998975491653,0,0
U-Net++,dataset/png_images/642_train_1_.png,0.7291666669231376,0.5737704918032787,0.8612975391498882,0.632183908045977,0.7291666666666665,0.7291666669231376,0.3594650838625145,1,1
U-Net++,dataset/png_images/6430_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999986180241,0,0
U-Net++,dataset/png_images/6431_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999130772641,0,0
U-Net++,dataset/png_images/6432_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998965578205,0,0
U-Net++,dataset/png_images/6433_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999707717665,0,0
U-Net++,dataset/png_images/6434_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998865182776,0,0
U-Net++,dataset/png_images/6435_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999715487214,0,0
U-Net++,dataset/png_images/6436_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998945527606,0,0
U-Net++,dataset/png_images/6437_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999796198378,0,0
U-Net++,dataset/png_images/6438_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999182171208,0,0
U-Net++,dataset/png_images/6439_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999056376881,0,0
U-Net++,dataset/png_images/643_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998965786541,0,0
U-Net++,dataset/png_images/643_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999925904319,0,0
U-Net++,dataset/png_images/6440_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999992012906,0,0
U-Net++,dataset/png_images/6441_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999500933024,0,0
U-Net++,dataset/png_images/6442_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999091514944,0,0
U-Net++,dataset/png_images/6443_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999911541314,0,0
U-Net++,dataset/png_images/6444_train_1_.png,0.7771084339587264,0.6354679802955665,0.9923076923076923,0.6386138613861386,0.7771084337349398,0.7771084339587264,0.3398797720163266,1,1
U-Net++,dataset/png_images/6445_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998846306998,0,0
U-Net++,dataset/png_images/6446_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998950450968,0,0
U-Net++,dataset/png_images/6447_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999499042661,0,0
U-Net++,dataset/png_images/6448_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998913160855,0,0
U-Net++,dataset/png_images/6449_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999010175812,0,0
U-Net++,dataset/png_images/644_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998927343291,0,0
U-Net++,dataset/png_images/644_train_1_.png,0.8454692557259429,0.7323055360896986,0.9231448763250883,0.7798507462686567,0.8454692556634305,0.8454692557259429,0.34306749938046743,1,1
U-Net++,dataset/png_images/6450_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998790846345,0,0
U-Net++,dataset/png_images/6451_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998952861203,0,0
U-Net++,dataset/png_images/6452_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998899399616,0,0
U-Net++,dataset/png_images/6453_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999126217471,0,0
U-Net++,dataset/png_images/6454_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999192244758,0,0
U-Net++,dataset/png_images/6455_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998780510476,0,0
U-Net++,dataset/png_images/6456_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998681902865,0,0
U-Net++,dataset/png_images/6457_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999441757605,0,0
U-Net++,dataset/png_images/6458_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998827838703,0,0
U-Net++,dataset/png_images/6459_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999070993216,0,0
U-Net++,dataset/png_images/645_test_1_.png,0.8774885145951422,0.781718963165075,0.877488514548239,0.877488514548239,0.877488514548239,0.8774885145951422,0.266001818873119,1,1
U-Net++,dataset/png_images/645_train_1_.png,0.7976371951605112,0.663391442155309,0.9618566176470589,0.6813151041666666,0.7976371951219512,0.7976371951605112,0.32602407661008914,1,1
U-Net++,dataset/png_images/6460_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999921162367,0,0
U-Net++,dataset/png_images/6461_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999022992173,0,0
U-Net++,dataset/png_images/6462_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999122526949,0,0
U-Net++,dataset/png_images/6463_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999589495464,0,0
U-Net++,dataset/png_images/6464_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999057376066,0,0
U-Net++,dataset/png_images/6465_train_1_.png,1.6835016806675055e-09,0.0,0.0,0.0,0.0,1.6835016806675055e-09,0.8257485597435376,1,0
U-Net++,dataset/png_images/6466_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999053419647,0,0
U-Net++,dataset/png_images/6467_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999970388224,0,0
U-Net++,dataset/png_images/6468_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999462443026,0,0
U-Net++,dataset/png_images/6469_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998812789789,0,0
U-Net++,dataset/png_images/646_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999858040314,0,0
U-Net++,dataset/png_images/646_train_1_.png,0.7067893559545413,0.5465384615384615,0.7261113949923352,0.688468992248062,0.7067893558816215,0.7067893559545413,0.41942781272920726,1,1
U-Net++,dataset/png_images/6470_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999150530209,0,0
U-Net++,dataset/png_images/6471_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998565676362,0,0
U-Net++,dataset/png_images/6472_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999626625083,0,0
U-Net++,dataset/png_images/6473_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998631430936,0,0
U-Net++,dataset/png_images/6474_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999896992528,0,0
U-Net++,dataset/png_images/6475_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999202602411,0,0
U-Net++,dataset/png_images/6476_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999241624886,0,0
U-Net++,dataset/png_images/6477_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998970756391,0,0
U-Net++,dataset/png_images/6478_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999033556616,0,0
U-Net++,dataset/png_images/6479_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998958388429,0,0
U-Net++,dataset/png_images/647_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999067015137,0,0
U-Net++,dataset/png_images/647_train_1_.png,0.3496932535285483,0.21189591078066913,1.0,0.21189591078066913,0.34969325153374237,0.3496932535285483,0.5510972851732676,1,1
U-Net++,dataset/png_images/6480_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998707467794,0,0
U-Net++,dataset/png_images/6481_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999285474378,0,0
U-Net++,dataset/png_images/6482_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998950268986,0,0
U-Net++,dataset/png_images/6483_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998640446459,0,0
U-Net++,dataset/png_images/6484_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999262394033,0,0
U-Net++,dataset/png_images/6485_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998620390048,0,0
U-Net++,dataset/png_images/6486_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998356187245,0,0
U-Net++,dataset/png_images/6487_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998948935716,0,0
U-Net++,dataset/png_images/6488_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999234990022,0,0
U-Net++,dataset/png_images/6489_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999238284362,0,0
U-Net++,dataset/png_images/648_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998897469933,0,0
U-Net++,dataset/png_images/648_train_1_.png,0.9517306333996395,0.9079065588499551,0.9479362101313321,0.9555555555555556,0.9517306333882741,0.9517306333996395,0.10590414777210133,1,1
U-Net++,dataset/png_images/6490_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998915644278,0,0
U-Net++,dataset/png_images/6491_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998962155011,0,0
U-Net++,dataset/png_images/6492_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999016422726,0,0
U-Net++,dataset/png_images/6493_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998738227324,0,0
U-Net++,dataset/png_images/6494_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999516202892,0,0
U-Net++,dataset/png_images/6495_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999106867622,0,0
U-Net++,dataset/png_images/6496_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998895258623,0,0
U-Net++,dataset/png_images/6497_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999370549143,0,0
U-Net++,dataset/png_images/6498_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998462608214,0,0
U-Net++,dataset/png_images/6499_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998937310425,0,0
U-Net++,dataset/png_images/649_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998851719625,0,0
U-Net++,dataset/png_images/649_train_1_.png,0.8381712627582832,0.7214241099312929,0.8612975391498882,0.8162544169611308,0.8381712626995645,0.8381712627582832,0.23976081117603876,1,1
U-Net++,dataset/png_images/64_test_1_.png,0.481687015003677,0.3172514619883041,0.566579634464752,0.4189189189189189,0.4816870144284129,0.481687015003677,0.5480530926993374,1,1
U-Net++,dataset/png_images/64_train_1_.png,8.19672124428917e-09,0.0,0.0,0.0,0.0,8.19672124428917e-09,0.8056200557360563,1,0
U-Net++,dataset/png_images/6500_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999395335978,0,0
U-Net++,dataset/png_images/6501_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998716090289,0,0
U-Net++,dataset/png_images/6502_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998984681671,0,0
U-Net++,dataset/png_images/6503_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999471042016,0,0
U-Net++,dataset/png_images/6504_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998925943189,0,0
U-Net++,dataset/png_images/6505_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999497640472,0,0
U-Net++,dataset/png_images/6506_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999385254291,0,0
U-Net++,dataset/png_images/6507_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999903850762,0,0
U-Net++,dataset/png_images/6508_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999450305362,0,0
U-Net++,dataset/png_images/6509_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999102130886,0,0
U-Net++,dataset/png_images/650_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999094489737,0,0
U-Net++,dataset/png_images/650_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999085281128,0,0
U-Net++,dataset/png_images/6510_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999038924984,0,0
U-Net++,dataset/png_images/6511_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999917120777,0,0
U-Net++,dataset/png_images/6512_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998946400548,0,0
U-Net++,dataset/png_images/6513_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998874344521,0,0
U-Net++,dataset/png_images/6514_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999032223295,0,0
U-Net++,dataset/png_images/6515_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998957436677,0,0
U-Net++,dataset/png_images/6516_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999880694506,0,0
U-Net++,dataset/png_images/6517_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999176919694,0,0
U-Net++,dataset/png_images/6518_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998910221439,0,0
U-Net++,dataset/png_images/6519_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999114489145,0,0
U-Net++,dataset/png_images/651_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999540781093,0,0
U-Net++,dataset/png_images/651_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999927629777,0,0
U-Net++,dataset/png_images/6520_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999885903129,0,0
U-Net++,dataset/png_images/6521_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998836793623,0,0
U-Net++,dataset/png_images/6522_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999627251505,0,0
U-Net++,dataset/png_images/6523_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999881334521,0,0
U-Net++,dataset/png_images/6524_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999046958851,0,0
U-Net++,dataset/png_images/6525_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998753299778,0,0
U-Net++,dataset/png_images/6526_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998862685989,0,0
U-Net++,dataset/png_images/6527_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998962539256,0,0
U-Net++,dataset/png_images/6528_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999370470313,0,0
U-Net++,dataset/png_images/6529_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998873073663,0,0
U-Net++,dataset/png_images/652_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999071194989,0,0
U-Net++,dataset/png_images/652_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999771948358,0,0
U-Net++,dataset/png_images/6530_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998955870119,0,0
U-Net++,dataset/png_images/6531_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999368406776,0,0
U-Net++,dataset/png_images/6532_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999291345365,0,0
U-Net++,dataset/png_images/6533_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998868764272,0,0
U-Net++,dataset/png_images/6534_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999007932281,0,0
U-Net++,dataset/png_images/6535_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999764608318,0,0
U-Net++,dataset/png_images/6536_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999646814143,0,0
U-Net++,dataset/png_images/6537_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998958207429,0,0
U-Net++,dataset/png_images/6538_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998949353812,0,0
U-Net++,dataset/png_images/6539_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999551776302,0,0
U-Net++,dataset/png_images/653_test_1_.png,0.8387096774784788,0.7222222222222222,0.9210950080515298,0.7698519515477793,0.8387096774193548,0.8387096774784788,0.23506502805835772,1,1
U-Net++,dataset/png_images/653_train_1_.png,0.09638554579764841,0.05063291139240506,1.0,0.05063291139240506,0.09638554216867469,0.09638554579764841,0.7027840371720651,1,1
U-Net++,dataset/png_images/6540_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999016793658,0,0
U-Net++,dataset/png_images/6541_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998810550347,0,0
U-Net++,dataset/png_images/6542_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999953488091,0,0
U-Net++,dataset/png_images/6543_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999074349387,0,0
U-Net++,dataset/png_images/6544_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999000535397,0,0
U-Net++,dataset/png_images/6545_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999367434118,0,0
U-Net++,dataset/png_images/6546_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998909627748,0,0
U-Net++,dataset/png_images/6547_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998819864507,0,0
U-Net++,dataset/png_images/6548_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998804255203,0,0
U-Net++,dataset/png_images/6549_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999690246052,0,0
U-Net++,dataset/png_images/654_test_1_.png,0.5115273778735393,0.3436592449177154,0.9491978609625669,0.35009861932938857,0.5115273775216138,0.5115273778735393,0.485954568959171,1,1
U-Net++,dataset/png_images/654_train_1_.png,0.7897334650593616,0.6525285481239804,0.7889546351084813,0.7905138339920948,0.7897334649555776,0.7897334650593616,0.3055968769529295,1,1
U-Net++,dataset/png_images/6550_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998967643462,0,0
U-Net++,dataset/png_images/6551_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998840523691,0,0
U-Net++,dataset/png_images/6552_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998937820997,0,0
U-Net++,dataset/png_images/6553_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999909533438,0,0
U-Net++,dataset/png_images/6554_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999934767183,0,0
U-Net++,dataset/png_images/6555_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998976105094,0,0
U-Net++,dataset/png_images/6556_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998976355682,0,0
U-Net++,dataset/png_images/6557_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999329588038,0,0
U-Net++,dataset/png_images/6558_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999907953788,0,0
U-Net++,dataset/png_images/6559_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999012263348,0,0
U-Net++,dataset/png_images/655_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999265907067,0,0
U-Net++,dataset/png_images/655_train_1_.png,0.5834186288808407,0.41184971098265893,0.7383419689119171,0.48223350253807107,0.5834186284544524,0.5834186288808407,0.46710606805554244,1,1
U-Net++,dataset/png_images/6560_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998757131758,0,0
U-Net++,dataset/png_images/6561_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999270346652,0,0
U-Net++,dataset/png_images/6562_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998903988518,0,0
U-Net++,dataset/png_images/6563_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999920006494,0,0
U-Net++,dataset/png_images/6564_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999092529261,0,0
U-Net++,dataset/png_images/6565_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998984882874,0,0
U-Net++,dataset/png_images/6566_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998750735691,0,0
U-Net++,dataset/png_images/6567_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999829398656,0,0
U-Net++,dataset/png_images/6568_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999887195832,0,0
U-Net++,dataset/png_images/6569_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999132092995,0,0
U-Net++,dataset/png_images/656_test_1_.png,0.472027972951,0.30892448512585813,0.8823529411764706,0.3221957040572792,0.472027972027972,0.472027972951,0.5700613976663513,1,1
U-Net++,dataset/png_images/656_train_1_.png,0.3481228671166816,0.21074380165289255,0.8571428571428571,0.21841541755888652,0.34812286689419797,0.3481228671166816,0.6636000912211435,1,1
U-Net++,dataset/png_images/6570_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999170460768,0,0
U-Net++,dataset/png_images/6571_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999103544981,0,0
U-Net++,dataset/png_images/6572_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999898239156,0,0
U-Net++,dataset/png_images/6573_train_1_.png,0.6746594007222565,0.509046052631579,0.7855329949238579,0.5912129894937918,0.674659400544959,0.6746594007222565,0.3624929782425421,1,1
U-Net++,dataset/png_images/6574_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998955254148,0,0
U-Net++,dataset/png_images/6575_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999537468287,0,0
U-Net++,dataset/png_images/6576_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999166148185,0,0
U-Net++,dataset/png_images/6577_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998918138369,0,0
U-Net++,dataset/png_images/6578_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999521257832,0,0
U-Net++,dataset/png_images/6579_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999171981084,0,0
U-Net++,dataset/png_images/657_test_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998923889788,0,0
U-Net++,dataset/png_images/657_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999952294075,0,0
U-Net++,dataset/png_images/6580_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999101689365,0,0
U-Net++,dataset/png_images/6581_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998640077855,0,0
U-Net++,dataset/png_images/6582_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999890989844,0,0
U-Net++,dataset/png_images/6583_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999044960914,0,0
U-Net++,dataset/png_images/6584_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999207316504,0,0
U-Net++,dataset/png_images/6585_train_1_.png,3.412969271628091e-09,0.0,0.0,0.0,0.0,3.412969271628091e-09,0.6741246428529393,1,0
U-Net++,dataset/png_images/6586_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999135088555,0,0
U-Net++,dataset/png_images/6587_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998840951501,0,0
U-Net++,dataset/png_images/6588_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999946142603,0,0
U-Net++,dataset/png_images/6589_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998983767338,0,0
U-Net++,dataset/png_images/658_test_1_.png,0.7169811324314703,0.5588235294117647,0.7702702702702703,0.6705882352941176,0.7169811320754716,0.7169811324314703,0.4819464046576225,1,1
U-Net++,dataset/png_images/658_train_1_.png,0.8242811503468784,0.7010869565217391,0.8696629213483146,0.7834008097165992,0.8242811501597443,0.8242811503468784,0.328509712922471,1,1
U-Net++,dataset/png_images/6590_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999889829112,0,0
U-Net++,dataset/png_images/6591_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999356152756,0,0
U-Net++,dataset/png_images/6592_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998997930645,0,0
U-Net++,dataset/png_images/6593_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.999999957397589,0,0
U-Net++,dataset/png_images/6594_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998730427027,0,0
U-Net++,dataset/png_images/6595_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998892941773,0,0
U-Net++,dataset/png_images/6596_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998890789572,0,0
U-Net++,dataset/png_images/6597_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999173225261,0,0
U-Net++,dataset/png_images/6598_train_0_.png,1.0,0.0,0.0,0.0,0.0,1.0,0.9999998961812422,0,0
